,urls,labels
6453,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6470,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6487,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6504,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6521,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6538,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6555,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6572,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6589,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6606,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6623,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6640,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6657,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6674,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6691,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6708,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6725,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6742,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6759,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6776,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
6793,https://n.news.naver.com/mnews/article/001/0014333876?sid=102,3
7158,https://n.news.naver.com/mnews/article/001/0014336586?sid=102,3
7583,https://n.news.naver.com/mnews/article/011/0004262608?sid=102,3
7643,https://n.news.naver.com/mnews/article/056/0011604089?sid=102,3
7661,https://n.news.naver.com/mnews/article/056/0011604095?sid=102,3
7741,https://n.news.naver.com/mnews/article/056/0011603986?sid=102,3
7809,https://n.news.naver.com/mnews/article/003/0012214896?sid=102,3
7845,https://n.news.naver.com/mnews/article/277/0005342058?sid=102,3
7854,https://n.news.naver.com/mnews/article/001/0014336586?sid=102,3
7895,https://n.news.naver.com/mnews/article/001/0014336552?sid=102,3
7992,https://n.news.naver.com/mnews/article/056/0011603853?sid=102,3
8026,https://n.news.naver.com/mnews/article/421/0007181678?sid=102,3
8212,https://n.news.naver.com/mnews/article/014/0005102085?sid=102,3
8216,https://n.news.naver.com/mnews/article/421/0007181624?sid=102,3
8250,https://n.news.naver.com/mnews/article/003/0012214730?sid=102,3
8280,https://n.news.naver.com/mnews/article/001/0014336409?sid=102,3
8310,https://n.news.naver.com/mnews/article/081/0003409321?sid=102,3
8323,https://n.news.naver.com/mnews/article/011/0004262548?sid=102,3
8413,https://n.news.naver.com/mnews/article/011/0004262516?sid=102,3
8421,https://n.news.naver.com/mnews/article/011/0004262511?sid=102,3
8513,https://n.news.naver.com/mnews/article/421/0007181533?sid=102,3
8540,https://n.news.naver.com/mnews/article/421/0007181519?sid=102,3
8569,https://n.news.naver.com/mnews/article/001/0014336333?sid=102,3
8975,https://n.news.naver.com/mnews/article/011/0004262608?sid=102,3
9256,https://n.news.naver.com/mnews/article/003/0012214896?sid=102,3
9307,https://n.news.naver.com/mnews/article/214/0001312474?sid=102,3
9363,https://n.news.naver.com/mnews/article/001/0014336586?sid=102,3
9406,https://n.news.naver.com/mnews/article/056/0011603929?sid=102,3
9413,https://n.news.naver.com/mnews/article/001/0014336552?sid=102,3
9605,https://n.news.naver.com/mnews/article/656/0000069712?sid=102,3
9709,https://n.news.naver.com/mnews/article/079/0003834611?sid=102,3
9714,https://n.news.naver.com/mnews/article/079/0003834607?sid=102,3
9843,https://n.news.naver.com/mnews/article/421/0007181624?sid=102,3
9877,https://n.news.naver.com/mnews/article/003/0012214730?sid=102,3
9911,https://n.news.naver.com/mnews/article/001/0014336409?sid=102,3
10585,https://n.news.naver.com/mnews/article/092/0002311765?sid=105,3
